name,prefecture,address,business_hours,closed_days,latitude,longitude,source_url,open_min,close_min,hours_note,closed_rule,needs_review,hours_source_url,hours_raw_text,hours_verified,llm_confidence,llm_note
津島やすらぎの里,愛媛県,愛媛県宇和島市津島町高田甲830-1,【特産品販売所】8:00～18：00　　　　　【温泉施設（レストラン・プール）】令和2年11月より長期休止,毎月第1・3 月曜日（祝日の場合は、その翌日）,33.13964,132.52042,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%B4%A5%E5%B3%B6%E3%82%84%E3%81%99%E3%82%89%E3%81%8E%E3%81%AE%E9%87%8C,480,1080,|都道府県名=愛媛県,,1,https://www.michi-no-eki.jp/stations/views/19670,【特産品販売所】8:00～18：00　　　　　【温泉施設（レストラン・プール）】令和2年11月より長期休止,0,0.9,特産品販売所の営業時間。温泉施設は休止。
清流の里ひじかわ,愛媛県,愛媛県大洲市肱川町宇和川3030番地,8:00～18:00,: 定休日1月1日 ; 電話番号：: 0893-34-2700.,33.46097,132.677,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%B8%85%E6%B5%81%E3%81%AE%E9%87%8C%E3%81%B2%E3%81%98%E3%81%8B%E3%82%8F,480,1080,,,0,https://www.michi-no-eki.jp/stations/views/19662,8:00～18:00,0,0.95,通常の営業時間。
虹の森公園まつの,愛媛県,愛媛県松野町大字延野々1510-1,10:00～17:00,〈1月1日　元旦〉,33.22964,132.70983,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E8%99%B9%E3%81%AE%E6%A3%AE%E5%85%AC%E5%9C%92%E3%81%BE%E3%81%A4%E3%81%AE,600,1020,,,0,https://www.michi-no-eki.jp/stations/views/19655,10:00～17:00,0,1.0,None
霧の森,愛媛県,愛媛県四国中央市新宮町馬立4491-1,10:00～17:00,月曜日（祝日の場合、翌平日）4～8月は無休（霧の森交湯～館を除く）,33.92411,133.64111,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%9C%A7%E3%81%AE%E6%A3%AE,600,1020,,,0,https://www.michi-no-eki.jp/stations/views/19668,10:00～17:00,0,1.0,None
風早の郷風和里,愛媛県,愛媛県松山市大浦119番地,9:00～18:00,／木曜日,33.99667,132.77236,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%A2%A8%E6%97%A9%E3%81%AE%E9%83%B7%E9%A2%A8%E5%92%8C%E9%87%8C,540,1080,9:00 - 18:00（夏期） / 9:00 - 17:00（上記以外）,,0,https://www.michi-no-eki.jp/stations/views/19664,9:00～18:00,0,0.9,通常の営業時間
633美の里,高知県,高知県いの町上八川甲1160番地2,9:00～18:00,年末年始,33.64367,133.32833,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85633%E7%BE%8E%E3%81%AE%E9%87%8C,540,1080,,,0,https://www.michi-no-eki.jp/stations/views/19690,9:00～18:00,0,1.0,通常の営業時間
あぐり窪川,高知県,高知県四万十町平串284-1,8:00～18:00,奇数月の第3水曜日（3月は末日）,33.23122,133.14922,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%82%E3%81%90%E3%82%8A%E7%AA%AA%E5%B7%9D,480,1080,,,0,https://www.michi-no-eki.jp/stations/views/19686,8:00～18:00,0,1.0,通常の営業時間
かわうその里すさき,高知県,高知県須崎市下分甲263番地3,1F 9:00～17:30、2Fレストラン 11:00～17:00,不定休,33.38764,133.27469,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%8B%E3%82%8F%E3%81%86%E3%81%9D%E3%81%AE%E9%87%8C%E3%81%99%E3%81%95%E3%81%8D,540,1140,9:00 - 19:00（夏季の日祝） / 9:00 - 18:00（上記以外）,,1,https://www.michi-no-eki.jp/stations/views/19685,1F 9:00～17:30、2Fレストラン 11:00～17:00,0,0.0,llm_json_parse_failed
すくも,高知県,高知県宿毛市坂ノ下1023-44,08:30～17:30,年中無休（管理棟メインテナンス時に休館する事があります）。,32.91619,132.7125,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%99%E3%81%8F%E3%82%82,510,1050,,,0,https://www.michi-no-eki.jp/stations/views/19674,08:30～17:30,0,0.9,4月の営業時間。
なかとさ,高知県,高知県中土佐町久礼8645-2,9:00～17:00(各店舗ごとに異なる),は異なります,33.32325,133.23561,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%AA%E3%81%8B%E3%81%A8%E3%81%95,540,1020,,,1,https://www.michi-no-eki.jp/stations/views/19896,9:00～17:00(各店舗ごとに異なる),0,0.9,各店舗ごとに異なる営業時間
なぶら土佐佐賀,高知県,高知県黒潮町佐賀1350番地,フードコート　9:00～15:00　(土日祝日は18:00まで)　　　　　　　　　　　　　　直販所　8:00～18:00　　テイクアウト　9:00～18:00,不定休　※公式ホームページをご確認ください。,33.08675,133.10178,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%AA%E3%81%B6%E3%82%89%E5%9C%9F%E4%BD%90%E4%BD%90%E8%B3%80,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19694,フードコート　9:00～15:00　(土日祝日は18:00まで)　　　　　　　　　　　　　　直販所　8:00～18:00　　テイクアウト　9:00～18:00,0,0.9,フードコートは土日祝日18:00まで、直販所は8:00～18:00、テイクアウトは9:00～18:00
めじかの里土佐清水,高知県,高知県土佐清水市三崎字西シリソメ671-1,8:30～17:30,火曜日. 集楽活動センター下川口家. 公式Facebook.,32.79367,132.88311,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%82%81%E3%81%98%E3%81%8B%E3%81%AE%E9%87%8C%E5%9C%9F%E4%BD%90%E6%B8%85%E6%B0%B4,510,1050,,,0,https://www.michi-no-eki.jp/stations/views/19688,8:30～17:30,0,1.0,None
やす,高知県,高知県香南市夜須町千切537-90,8:00～21:00,は異なります）,33.53417,133.75369,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%82%84%E3%81%99,480,1260,,,1,https://www.michi-no-eki.jp/stations/views/19689,8:00～21:00,0,0.95,標準的な営業時間。
ゆすはら,高知県,高知県檮原町太郎川3799番地3,8:30～17:30,] 無（臨時休業あり、詳しくはお問い合わせください）,33.38833,132.94497,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%82%86%E3%81%99%E3%81%AF%E3%82%89,510,1050,,,1,https://www.michi-no-eki.jp/stations/views/19677,8:30～17:30,0,0.95,4月の営業時間情報。
よって西土佐,高知県,高知県四万十市西土佐江川崎2410-3,7:30～18:00（施設により異なる）＜休　3月～11月　無休、12月～2月　火曜定休（火曜祝日の場合は営業）＞,12月～2月は火曜日定休（火曜祝日の場合は営業）,33.17314,132.78894,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%82%88%E3%81%A3%E3%81%A6%E8%A5%BF%E5%9C%9F%E4%BD%90,450,1080,|都道府県名=高知県,無休,1,https://www.michi-no-eki.jp/stations/views/19856,7:30～18:00（施設により異なる）＜休　3月～11月　無休、12月～2月　火曜定休（火曜祝日の場合は営業）＞,0,0.9,施設により営業時間が異なる。
キラメッセ室戸,高知県,高知県室戸市吉良川町丙890-11,9:00～17:00（レストラン10:00～20:00）,月曜日（祝日の場合翌日）,33.30644,134.11025,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%82%AD%E3%83%A9%E3%83%A1%E3%83%83%E3%82%BB%E5%AE%A4%E6%88%B8,540,1020,（3月 - 10月）8:30 - 20:00 / （11月 - 2月）8:30 - 19:30,,0,https://www.michi-no-eki.jp/stations/views/19681,9:00～17:00（レストラン10:00～20:00）,0,0.9,レストランは10:00～20:00まで
ビオスおおがた,高知県,高知県黒潮町浮鞭953-1,7:00～18:00,不定休（月1回）,33.03503,133.027,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%83%93%E3%82%AA%E3%82%B9%E3%81%8A%E3%81%8A%E3%81%8C%E3%81%9F,420,1080,,,1,https://www.michi-no-eki.jp/stations/views/19692,7:00～18:00,0,0.95,通常の営業時間
南国風良里,高知県,高知県南国市左右山102番地1,8:00～18:00（定休日は施設により異なる）,奇数月の火曜日1回 · ※レストラン風 ...,33.61103,133.64194,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%8D%97%E5%9B%BD%E9%A2%A8%E8%89%AF%E9%87%8C,480,1080,,施設により異なる,1,https://www.michi-no-eki.jp/stations/views/19678,8:00～18:00（定休日は施設により異なる）,0,0.9,定休日が施設ごとに異なるため、詳細な情報は不明
四万十とおわ,高知県,高知県四万十町十和川口62-9,8:30~17:00,⚫ とおわ食堂／5月～6月、12月～2月の水曜日,33.22389,132.83561,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%9B%9B%E4%B8%87%E5%8D%81%E3%81%A8%E3%81%8A%E3%82%8F,510,1020,7:30 - 18:00（夏期） / 8:00 - 17:00（冬期）,,0,https://www.michi-no-eki.jp/stations/views/19693,8:30~17:00,0,1.0,None
四万十大正,高知県,高知県四万十町大正17-1,8:30～17:00,12月31日から1月3日、第1月曜日,33.18275,132.97131,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%9B%9B%E4%B8%87%E5%8D%81%E5%A4%A7%E6%AD%A3,510,1020,,,0,https://www.michi-no-eki.jp/stations/views/19676,8:30～17:00,0,1.0,None
土佐さめうら,高知県,高知県土佐町田井448-2,9:00～18:00,無（食堂は火曜）. 土佐さめうらBBQテラス とさあかうしとささめうらばーべきゅ ...,33.74264,133.54428,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%9C%9F%E4%BD%90%E3%81%95%E3%82%81%E3%81%86%E3%82%89,540,1080,,,0,https://www.michi-no-eki.jp/stations/views/19683,9:00～18:00,0,1.0,通常の営業時間。
土佐和紙工芸村,高知県,高知県いの町鹿敷1226,9:00～21:00,] 水曜日(8月のみ無休・年末年始休）,33.57356,133.36619,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%9C%9F%E4%BD%90%E5%92%8C%E7%B4%99%E5%B7%A5%E8%8A%B8%E6%9D%91,540,1260,,,0,https://www.michi-no-eki.jp/stations/views/19682,9:00～21:00,0,0.95,通常の営業時間情報
大山,高知県,高知県安芸市下山1400番地,10:00～17:00（ランチタイム11:00～14:00）,水（祝日の場合は翌営業日）年末年始. 更新日 2025年12月08日. 近隣の観光スポット.,33.47014,133.94403,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%A4%A7%E5%B1%B1,540,1020,8:30 - 18:00（4 - 9月） / 8:30 - 17:00（10 - 3月）,,0,https://www.michi-no-eki.jp/stations/views/19684,9:00～17:00（ランチタイム11:00～14:00）,0,0.95,ランチタイム11:00～14:00
大月,高知県,高知県大月町大字弘見2610番地,産直市　8:30～18:00　お土産売場　9：30～17：30,1/1、1/2（レストランは火曜）. 更新日 2026年01月21日. 近隣の観光 ...,32.82878,132.70939,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%A4%A7%E6%9C%88,510,1020,,,0,https://www.michi-no-eki.jp/stations/views/19675,産直市　8:30～18:00　お土産売場　9：30～17：30,0,0.0,llm_json_parse_failed
大杉,高知県,高知県大豊町杉743番地1,8:00～17:00,なし ; お問い合わせ: 0887-72-1417 ...,33.75089,133.66336,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%A4%A7%E6%9D%89,480,1020,8:00 - 17:00 / 8:00 - 20:00（GW、夏期）,,1,https://www.michi-no-eki.jp/stations/views/19673,8:00～17:00,0,1.0,通常の営業時間
布施ヶ坂,高知県,高知県津野町船戸654-1,9:00～17:30,,33.42675,133.09956,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%B8%83%E6%96%BD%E3%83%B6%E5%9D%82,540,1050,8:30 - 18:00（4 - 11月、平日） / 7:30 - 18:00（4 - 11月、土日祝、 / 7月中旬 - 8月末） / 9:00 - 17:30（12 - 3月、平日） / 8:00 - 17:30（12 - 3月、土日祝）,,1,https://www.michi-no-eki.jp/stations/views/19680,9:00～17:30,0,1.0,None
木の香,高知県,高知県いの町桑瀬225番地24,9:00～17:00,お土産・レストラン　火曜日（12/18～2/28）,33.77961,133.30758,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%9C%A8%E3%81%AE%E9%A6%99,540,1020,,,0,https://www.michi-no-eki.jp/stations/views/19687,9:00～17:00,0,0.9,4月は9:00～17:00営業。
東洋町,高知県,高知県東洋町大字白浜88番地1,9:00-17:00,] 元旦,33.54319,134.29514,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%9D%B1%E6%B4%8B%E7%94%BA,540,1020,|郵便番号 = 781-7413,,1,https://www.michi-no-eki.jp/stations/views/22528,9:00-17:00,0,0.9,通常の営業時間
田野駅屋,高知県,高知県田野町1431番地1,7:30～17:30,年末年始,33.43019,134.00778,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E7%94%B0%E9%87%8E%E9%A7%85%E5%B1%8B,450,1050,,,0,https://www.michi-no-eki.jp/stations/views/19691,7:30～17:30,0,1.0,None
美良布,高知県,高知県香美市香北町美良布1211,7:00～18:00,] 1/1～1/3,33.64811,133.78253,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E7%BE%8E%E8%89%AF%E5%B8%83,420,1080,- 20:00,,1,https://www.michi-no-eki.jp/stations/views/19679,7:00～18:00,0,1.0,通常の営業時間。
まきのさんの道の駅・佐川,高知県,高知県高岡郡佐川町加茂2711-1,8:00～18:00（12・1月は～17:00／テナント・施設により異なる）,,33.503240,133.316399,https://www.michi-no-eki.jp/stations/views/22060,480,1080,8:00~18:00（12・1月は~17:00/テナント・施設により異なる）,,1,https://www.michi-no-eki.jp/stations/views/22060,8:00～18:00（12・1月は～17:00／テナント・施設により異なる）,0,0.9,12月と1月は17:00まで。テナント・施設により異なる。
