name,prefecture,address,business_hours,closed_days,latitude,longitude,source_url,open_min,close_min,hours_note,closed_rule,needs_review,hours_source_url,hours_raw_text,hours_verified,llm_confidence,llm_note
小国,熊本県,熊本県小国町大字宮原1754-17,8:30～17:00,は無し）,33.12308,131.06472,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%B0%8F%E5%9B%BD,510,1020,,,1,https://www.michi-no-eki.jp/stations/views/19728,8:30～17:00,0,1.0,4月の営業時間。
崎津,熊本県,熊本県天草市河浦町崎津1117-10,|都道府県名 = 熊本県,12月30日～1月1日,32.3167,130.0256,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%B4%8E%E6%B4%A5,,,|都道府県名 = 熊本県,date:12-30|date:01-01,1,,,,,
旭志,熊本県,熊本県菊池市旭志川辺1886番地,9:00～18:00,12/31～1/2,32.69064,131.09136,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%97%AD%E5%BF%97,540,1080,,,0,https://www.michi-no-eki.jp/stations/views/19730,9:00～18:00,0,1.0,4月は9:00～18:00営業
有明,熊本県,熊本県天草市有明町上津浦1955,9:00～18:00,物産館　：年中無休,32.50556,130.30572,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%9C%89%E6%98%8E,540,1080,,,0,https://www.michi-no-eki.jp/stations/views/19734,9:00～18:00,0,1.0,営業時間情報のみ。
東陽,熊本県,熊本県八代市東陽町南1051-1,10:00～20:00〔施設により異なる〕,水曜日,32.54781,130.71558,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%9D%B1%E9%99%BD,600,1200,|郵便番号 = 869-4301,,1,https://www.michi-no-eki.jp/stations/views/19960,10:00～20:00〔施設により異なる〕,0,0.8,施設により異なる
水辺プラザかもと,熊本県,熊本県山鹿市鹿本町梶屋1257番地,9:00～21:00（施設により異なる）,のお知らせ,32.98678,130.75581,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%B0%B4%E8%BE%BA%E3%83%97%E3%83%A9%E3%82%B6%E3%81%8B%E3%82%82%E3%81%A8,540,1260,,,1,https://www.michi-no-eki.jp/stations/views/19859,9:00～21:00（施設により異なる）,0,0.8,施設により営業時間が異なる。
泗水,熊本県,熊本県菊池市泗水町豊水3393,9:00～18:00,は原則として年末年始・お盆休み・ゴールデンウィーク・臨時休業を省略しています。,32.92497,130.7715,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%B3%97%E6%B0%B4,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19737,9:00～18:00,0,0.9,通常の営業時間
波野,熊本県,熊本県阿蘇市波野小地野1602,8:30～18:30,第2水曜日（5月・8月は除く）、年始（1/1）,32.95989,131.19719,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%B3%A2%E9%87%8E,510,1110,,,0,https://www.michi-no-eki.jp/stations/views/19729,8:30～18:30,0,0.9,4月の営業時間。
清和文楽邑,熊本県,熊本県山都町大平152番地,9:00～17:00,/ 毎週火曜日（祝祭日は開館）,32.69064,131.09136,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%B8%85%E5%92%8C%E6%96%87%E6%A5%BD%E9%82%91,540,1020,,,0,https://www.michi-no-eki.jp/stations/views/19739,9:00～17:00,0,0.9,通常営業時間
秘境の郷いずみ,熊本県,熊本県八代市泉町下岳3296-1,9:00～17:00,のお知らせ,,,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E7%A7%98%E5%A2%83%E3%81%AE%E9%83%B7%E3%81%84%E3%81%9A%E3%81%BF,540,1020,|郵便番号 = 869-4403,,1,https://www.michi-no-eki.jp/stations/views/22372,9:00～17:00,0,1.0,通常の営業時間
竜北,熊本県,熊本県氷川町大野875-3,9:00～18:00,について,32.57689,130.69478,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E7%AB%9C%E5%8C%97,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19741,9:00～18:00,0,0.95,一般的な営業時間情報
美里「佐俣の湯」,熊本県,熊本県,についてお知らせいたします。,＞と＜イベント＞のお知らせ,,,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E7%BE%8E%E9%87%8C%E3%80%8C%E4%BD%90%E4%BF%A3%E3%81%AE%E6%B9%AF%E3%80%8D,,,についてお知らせいたします。,,1,,,,,
芦北でこぽん,熊本県,熊本県芦北町大字佐敷443番地,9:00～19:00,1月1日～2日,32.30292,130.50803,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E8%8A%A6%E5%8C%97%E3%81%A7%E3%81%93%E3%81%BD%E3%82%93,540,1140,,,0,https://www.michi-no-eki.jp/stations/views/19872,9:00～19:00,0,1.0,通常の営業時間
通潤橋,熊本県,熊本県山都町城平660,9:00～17:00,年末年始,32.6888034,130.990812,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%80%9A%E6%BD%A4%E6%A9%8B,540,1020,,,0,https://www.michi-no-eki.jp/stations/views/19740,9:00～17:00,0,1.0,営業時間情報のみ。
錦,熊本県,熊本県錦町大字一武1544番地1,9:00～18:00,"毎月第3水曜日、1/1,2 ※12/31は15時まで営業. ※最新情報はコメント欄を参照ください。 くらんど市と販売連携している道の駅子守の里五木さん ...",32.20608,130.84503,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%8C%A6,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19742,9:00～18:00,0,0.95,通常の営業時間。
阿蘇,熊本県,熊本県阿蘇市黒川1440-1,9:00～18:00,"月曜日, 不定休",32.93647222,131.08094444,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%98%BF%E8%98%87,540,1080,,,0,https://www.michi-no-eki.jp/stations/views/19746,9:00～18:00,0,1.0,None
鹿北,熊本県,熊本県山鹿市鹿北町岩野4186-130,9:00～17:00,第3木曜日（祝日のときは翌週）,33.11356,130.66869,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%B9%BF%E5%8C%97,540,1020,9:00 - 19:00（4月 - 10月） / 9:00 - 18:00（11月 - 3月）,,0,https://www.michi-no-eki.jp/stations/views/19735,9:00～17:00,0,0.95,通常の営業時間。
あさじ,大分県,大分県豊後大野市朝地町板井迫1018-1,道の駅9:00～17:30　テイクアウト10:00～16:00　レストラン喫茶・軽食3月～5月10:30～17:00　6月～9月10:00～17:00（12月30日、1月2日 9:00～16:00）,12月31日～1月1日,33.00258,131.44808,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%82%E3%81%95%E3%81%98,540,1050,,,0,https://www.michi-no-eki.jp/stations/views/19758,道の駅9:00～17:30　テイクアウト10:00～16:00　レストラン喫茶・軽食3月～5月10:30～17:00　6月～9月10:00～17:00（12月30日、1月2日 9:00～16:00）,0,0.9,テイクアウト: 10:00～16:00、レストラン喫茶・軽食: 10:30～17:00
いんない,大分県,大分県宇佐市院内町副1381番地2,8:00～17:00,無休 ※年末年始は営業時間を変更する場合あり,33.42378,131.32025,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%84%E3%82%93%E3%81%AA%E3%81%84,480,1020,,,1,https://www.michi-no-eki.jp/stations/views/19759,8:00～17:00,0,0.95,Standard daytime hours.  No closure information provided.
おおの (大分県),大分県,大分県豊後大野市大野町田中43番地10,9:00～18:00,年末年始(12/29.30.31.1/1.2.3) ; 駐車場: あり.,33.03622,131.50294,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%8A%E3%81%8A%E3%81%AE_(%E5%A4%A7%E5%88%86%E7%9C%8C),540,1080,,,0,https://www.michi-no-eki.jp/stations/views/19770,9:00～18:00,0,1.0,4月の営業時間。
かまえ,大分県,大分県佐伯市蒲江大字蒲江浦5104-1,直売所(9:00～18:00)　レストラン(11：00〜14：30)　テイクアウトコーナーのソフトクリーム(11：00〜16：00),日曜日). © 2018 別府 ...,32.80175,131.92433,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%8B%E3%81%BE%E3%81%88,540,1080,,,0,https://www.michi-no-eki.jp/stations/views/19768,直売所(9:00～18:00)　レストラン(11：00〜14：30)　テイクアウトコーナーのソフトクリーム(11：00〜16：00),0,0.0,llm_json_parse_failed
きよかわ,大分県,大分県豊後大野市清川町砂田1574-1,9:00～18:00,は12/31,32.97169,131.51811,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%8D%E3%82%88%E3%81%8B%E3%82%8F,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19763,9:00～18:00,0,1.0,通常営業時間
くにさき,大分県,大分県国東市国東町小原2662-1,8:30～17:00,日曜日). © 2018 別府 ...,33.5455,131.73986,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%8F%E3%81%AB%E3%81%95%E3%81%8D,510,1020,,,0,https://www.michi-no-eki.jp/stations/views/19766,8:30～17:00,0,1.0,通常の営業時間。
くにみ,大分県,大分県国東市国見町伊美4256,9:00～18:00（施設により異なる）,【直売所】年末年始　　【レストラン嘉宴】　火曜日,33.68042,131.60575,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%8F%E3%81%AB%E3%81%BF,540,1080,,,0,https://www.michi-no-eki.jp/stations/views/19771,9:00～18:00（施設により異なる）,0,0.8,施設により異なる
すごう,大分県,大分県竹田市大字菅生字塚原989-1,8:30～17:30,年末年始 ; エリア: 荻・祖母山麓エリア.,32.95667,131.29408,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%99%E3%81%94%E3%81%86,510,1050,,,0,https://www.michi-no-eki.jp/stations/views/19773,8:30～17:30,0,1.0,None
せせらぎ郷かみつえ,大分県,大分県日田市上津江町川原3848-1,9:00～17:00,年末年始.,33.11242,130.96178,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%9B%E3%81%9B%E3%82%89%E3%81%8E%E9%83%B7%E3%81%8B%E3%81%BF%E3%81%A4%E3%81%88,540,1020,,,0,https://www.michi-no-eki.jp/stations/views/19760,9:00～17:00,0,1.0,通常の営業時間
たのうらら,大分県,大分県大分市大字神崎字梶原1228番9,|郵便番号= 870-0100,日曜日,33.256,131.55547,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%9F%E3%81%AE%E3%81%86%E3%82%89%E3%82%89,,,|郵便番号= 870-0100,weekly:Sun,1,,,,,
なかつ,大分県,大分県中津市大字加来814番地4,|都道府県名=大分県,年中無休,33.55156,131.21375,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%AA%E3%81%8B%E3%81%A4,,,|都道府県名=大分県,none,1,,,,,
ながゆ温泉,大分県,大分県竹田市直入町大字長湯8043-1,9:00～18:00,毎月第3水曜（年末年始12/31、1/1） ; エリア: 長湯 ...,33.07164,131.38306,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%AA%E3%81%8C%E3%82%86%E6%B8%A9%E6%B3%89,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19769,9:00～18:00,0,1.0,営業時間情報のみ
のつはる,大分県,大分県大分市大字下原1717-1,オープン当日：午前10時40分～午後6時　　2019.12.1（日）以降：午前9時～午後5時,年中無休（お正月期間12/30～1/3は休業）,33.12681,131.49267,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%AE%E3%81%A4%E3%81%AF%E3%82%8B,640,1080,9:00 - 18:00（3 - 11月） / 9:00 - 17:00（12 - 2月）,,0,https://www.michi-no-eki.jp/stations/views/19934,オープン当日：午前10時40分～午後6時　　2019.12.1（日）以降：午前9時～午後5時,0,0.95,4月は10:40～18:00。12月1日以降は9:00～17:00。
みえ,大分県,大分県豊後大野市三重町宮野2791番地1,9:00～18:00 (3月～10月）　9:00～17:00（11月～2月）,12⽉31⽇〜1⽉1⽇・,33.02872,131.62158,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%BF%E3%81%88,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19765,9:00～18:00 (3月～10月）　9:00～17:00（11月～2月）,0,0.95,3月～10月の営業時間。
やまくに,大分県,大分県中津市山国町中摩358番地4,9:00～18:00,年中無休,33.40633,131.0615,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%82%84%E3%81%BE%E3%81%8F%E3%81%AB,540,1080,,,0,https://www.michi-no-eki.jp/stations/views/19756,9:00～18:00,0,1.0,通常の営業時間
やよい,大分県,大分県佐伯市弥生大字上小倉898-1,物産館 9:00～17:30　やよいの湯 10:00～22:00(受付終了21:20) 番匠おさかな館 10:00～17:00(受付終了16:45),第2火曜日,32.96442,131.83869,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%82%84%E3%82%88%E3%81%84,540,1050,,,0,https://www.michi-no-eki.jp/stations/views/19761,物産館 9:00～17:30　やよいの湯 10:00～22:00(受付終了21:20) 番匠おさかな館 10:00～17:00(受付終了16:45),0,0.95,物産館の営業時間
ゆふいん,大分県,大分県由布市湯布院町川北899-76,9:00～18:00,年中無休,33.26064,131.32722,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%82%86%E3%81%B5%E3%81%84%E3%82%93,540,1080,,,0,https://www.michi-no-eki.jp/stations/views/19764,9:00～18:00,0,0.95,通常の営業時間情報。
佐賀関,大分県,大分県大分市大字大平989-6,9:00～18:00,,33.24725,131.82842,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E4%BD%90%E8%B3%80%E9%96%A2,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19755,9:00～18:00,0,1.0,標準的な営業時間。
原尻の滝,大分県,大分県豊後大野市緒方町原尻936-1,9:00～18:00,,32.96553,131.45222,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%8E%9F%E5%B0%BB%E3%81%AE%E6%BB%9D,540,1080,9:00 - 18:30（4、5、8月） / 9:00 - 16:30（12 - 2月） / 9:00 - 17:30（その他の月）,,1,https://www.michi-no-eki.jp/stations/views/19752,9:00～18:00,0,1.0,通常の営業時間
宇目,大分県,大分県佐伯市宇目大字南田原2513番地5,9:00～18:00,,32.80364,131.61042,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%AE%87%E7%9B%AE,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19753,9:00～18:00,0,0.9,通常の営業時間。
慈恩の滝 くす,大分県,大分県玖珠町大字山浦618番地の24,9:00 - 17:00,,33.26594,131.06856,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%85%88%E6%81%A9%E3%81%AE%E6%BB%9D_%E3%81%8F%E3%81%99,540,1020,,,1,,,,,
水辺の郷おおやま,大分県,大分県日田市大山町西大山4106,9:00～18:00,,33.24786,130.97208,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%B0%B4%E8%BE%BA%E3%81%AE%E9%83%B7%E3%81%8A%E3%81%8A%E3%82%84%E3%81%BE,540,1080,9:00 - 17:30（月 - 木） / 9:00 - 19:00（金土日祝）,,1,https://www.michi-no-eki.jp/stations/views/19767,9:00～18:00,0,0.9,通常の営業時間。
童話の里くす,大分県,大分県玖珠町大字帆足2121,9:00 - 19:00,,33.28933,131.157,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E7%AB%A5%E8%A9%B1%E3%81%AE%E9%87%8C%E3%81%8F%E3%81%99,540,1140,,,1,,,,,
竹田,大分県,大分県竹田市大字米納663-1,8:30～17:30,,32.98556,131.34044,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E7%AB%B9%E7%94%B0,510,1050,10:00 - 18:00（10 - 6月） / 10:00 - 19:00（7 - 9月）,,1,https://www.michi-no-eki.jp/stations/views/19754,8:30～17:30,0,1.0,None
耶馬トピア,大分県,大分県中津市本耶馬渓町曽木2193-1,9:00～17:00,,33.48981,131.17447,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E8%80%B6%E9%A6%AC%E3%83%88%E3%83%94%E3%82%A2,540,1020,,,1,https://www.michi-no-eki.jp/stations/views/19757,9:00～17:00,0,1.0,営業時間情報のみ
鯛生金山,大分県,大分県日田市中津江村合瀬3750番地,夏季　9:00～17:00　／　冬季　10:00～16:30　※休館日あり　詳しくは公式ホームページ「 http://taiokinzan.jp/」参照,,33.12917,130.88269,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%AF%9B%E7%94%9F%E9%87%91%E5%B1%B1,540,1020,,あり,1,https://www.michi-no-eki.jp/stations/views/19762,夏季　9:00～17:00　／　冬季　10:00～16:30　※休館日あり　詳しくは公式ホームページ「 http://taiokinzan.jp/」参照,0,0.8,夏季営業時間。詳細は公式ホームページ参照。
えびの,宮崎県,宮崎県えびの市大字永山1006-1,9:00～18:00,,32.04986,130.80564,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%88%E3%81%B3%E3%81%AE,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19790,9:00～18:00,0,1.0,通常の営業時間。
きたごう,宮崎県,宮崎県日南市北郷町郷之原乙1477番地1,物産館 9:00〜18:00、レストラン 11:00〜15:30(Last 15：00),,31.676778,131.37575,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%8D%E3%81%9F%E3%81%94%E3%81%86,540,1080,|郵便番号 = 889-2402,,1,https://www.michi-no-eki.jp/stations/views/22061,物産館 9:00〜18:00、レストラン 11:00〜15:30(Last 15：00),0,0.9,物産館の営業時間。レストランは11:00〜15:30 (最終入店15:00)
くしま,宮崎県,宮崎県串間市大字西方5503-1,飲食物産館：9:00～18：00※一部テナントのみ21時まで 情報提供施設（観光案内所）9:00～18:00,,31.46294,131.22917,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%8F%E3%81%97%E3%81%BE,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19961,飲食物産館：9:00～18：00※一部テナントのみ21時まで 情報提供施設（観光案内所）9:00～18:00,0,0.9,飲食物産館の営業時間。一部テナントは21時まで。
つの,宮崎県,宮崎県都農町大字川北5129,10:00～17:00,,32.2603,131.5578,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%A4%E3%81%AE,600,1020,8:00 - 18:00（平日） / 8:00 - 18:00（土日祝）,,1,https://www.michi-no-eki.jp/stations/views/19789,10:00～17:00,0,0.9,4月の営業時間。
とうごう,宮崎県,宮崎県日向市東郷町山陰辛244-1,8:30～18:00,,32.39128,131.51353,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%A8%E3%81%86%E3%81%94%E3%81%86,510,1080,8:30 - 18:00 / 8:00 - 18:00（夏季）,,1,https://www.michi-no-eki.jp/stations/views/19782,8:30～18:00,0,1.0,4月の営業時間は8:30～18:00。
なんごう (宮崎県),宮崎県,宮崎県日南市南郷町贄波3220-24,8:30～17:00,,31.50311,131.37922,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%AA%E3%82%93%E3%81%94%E3%81%86_(%E5%AE%AE%E5%B4%8E%E7%9C%8C),510,1020,8:30 - 18:00（4月 - 9月） / 8:30 - 17:00（10月 - 3月）,,1,https://www.michi-no-eki.jp/stations/views/19785,8:30～17:00,0,0.95,4月の営業時間。
ゆ〜ぱるのじり,宮崎県,宮崎県小林市野尻町三ヶ野山4347-1,8:00 - 21:00,,31.96433,131.08217,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%82%86%E3%80%9C%E3%81%B1%E3%82%8B%E3%81%AE%E3%81%98%E3%82%8A,480,1260,,,1,,,,,
フェニックス,宮崎県,宮崎県宮崎市大字内海字三池381-1,8:30～18:00,,31.76894,131.47847,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%83%95%E3%82%A7%E3%83%8B%E3%83%83%E3%82%AF%E3%82%B9,510,1080,,,1,https://www.michi-no-eki.jp/stations/views/19788,8:30～18:00,0,0.95,営業時間のみ記載
北川はゆま,宮崎県,宮崎県延岡市北川町長井5751-1,8:30～18:00,,32.66606,131.70458,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%8C%97%E5%B7%9D%E3%81%AF%E3%82%86%E3%81%BE,510,1080,8:30 - 18:00（平日） / 8:30 - 20:00（土・日）,,1,https://www.michi-no-eki.jp/stations/views/19776,8:30～18:00,0,1.0,通常の営業時間。
北方よっちみろ屋,宮崎県,宮崎県延岡市北方町早日渡巳175番地1,8:00～18:30（施設により異なる）,,32.59547,131.49197,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%8C%97%E6%96%B9%E3%82%88%E3%81%A3%E3%81%A1%E3%81%BF%E3%82%8D%E5%B1%8B,480,1110,|都道府県名=宮崎県,,1,https://www.michi-no-eki.jp/stations/views/19791,8:00～18:30（施設により異なる）,0,0.8,施設により異なる
北浦,宮崎県,宮崎県延岡市北浦町古江3337-1,9:00～18:00,,32.68486,131.80064,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%8C%97%E6%B5%A6,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19779,9:00～18:00,0,1.0,通常の営業時間
山之口,宮崎県,宮崎県都城市山之口町山之口2304-6,9:00～18:00,,31.79444,131.20267,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%B1%B1%E4%B9%8B%E5%8F%A3,540,1080,9:00 - 19:00（3月 - 10月） / 9:00 - 18:00（11月 - 2月）,,1,https://www.michi-no-eki.jp/stations/views/19778,9:00～18:00,0,0.9,4月の営業時間情報
日向,宮崎県,宮崎県日向市大字幸脇241番地7,9:00～18:00,,32.34331,131.62414,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%97%A5%E5%90%91,540,1080,9:00 - 18:00 / 9:00 - 19:00（夏期）,,1,https://www.michi-no-eki.jp/stations/views/19786,9:00～18:00,0,1.0,None
田野,宮崎県,宮崎県宮崎市田野町甲7885-164,2025年3月23日物販施設閉店しました,,31.79625,131.30789,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E7%94%B0%E9%87%8E,,,,2025年3月23日まで物販施設は閉店,1,https://www.michi-no-eki.jp/stations/views/19780,2025年3月23日物販施設閉店しました,0,0.7,物販施設の閉店情報のみ。
都城NiQLL,宮崎県,宮崎県都城市都北町5225-1,9:00～19:00,,31.76878,131.09528,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%83%BD%E5%9F%8ENiQLL,540,1140,,,1,https://www.michi-no-eki.jp/stations/views/19783,9:00～19:00,0,0.95,一般的な営業時間
酒谷,宮崎県,宮崎県日南市大字酒谷甲1840番地4,8:30～17:00,,31.64181,131.26611,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%85%92%E8%B0%B7,510,1020,8:30 - 18:00（4月 - 9月） / 8:30 - 17:00（10月 - 3月）,,1,https://www.michi-no-eki.jp/stations/views/19781,8:30～17:00,0,0.9,4月の営業時間。
青雲橋,宮崎県,宮崎県日之影町大字七折8705-12,物産販売所8:30～18:00　レストラン10:00～16:00,,32.66061,131.38853,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%9D%92%E9%9B%B2%E6%A9%8B,510,1080,8:00 - 18:30（平日） / 8:00 - 19:00（土日祝）,,1,https://www.michi-no-eki.jp/stations/views/19777,物産販売所8:30～18:00　レストラン10:00～16:00,0,0.95,物産販売所の営業時間。
高千穂,宮崎県,宮崎県高千穂町大字三田井1296-5,9:30～17:00,,32.70842,131.30039,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%AB%98%E5%8D%83%E7%A9%82,570,1020,9:30 - 19:00（3月 - 11月） / 9:30 - 18:00（12月 - 2月）,,1,https://www.michi-no-eki.jp/stations/views/19787,9:30～17:00,0,0.95,通常の営業時間
高岡,宮崎県,宮崎県宮崎市高岡町花見304-5,9:00～18:00,,31.94583,131.34061,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%AB%98%E5%B2%A1,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19775,9:00～18:00,0,1.0,通常の営業時間
いぶすき,鹿児島県,鹿児島県指宿市小牧52番地4,9:00～17:30,,31.30225,130.59006,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%84%E3%81%B6%E3%81%99%E3%81%8D,540,1050,8:30 - 18:30（4月 - 9月） / 8:30 - 18:00（10月 - 3月）,,1,https://www.michi-no-eki.jp/stations/views/19806,9:00～17:30,0,0.95,通常の営業時間。
おおすみ弥五郎伝説の里,鹿児島県,鹿児島県曽於市大隅町岩川6134番地1,9:00～18:00,,31.59047,130.9905,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%8A%E3%81%8A%E3%81%99%E3%81%BF%E5%BC%A5%E4%BA%94%E9%83%8E%E4%BC%9D%E8%AA%AC%E3%81%AE%E9%87%8C,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19804,9:00～18:00,0,1.0,標準営業時間
きんぽう木花館,鹿児島県,鹿児島県南さつま市金峰町池辺1383番地,9:00～18:00,,31.46575,130.34553,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%8D%E3%82%93%E3%81%BD%E3%81%86%E6%9C%A8%E8%8A%B1%E9%A4%A8,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19803,9:00～18:00,0,1.0,通常の営業時間
くにの松原おおさき,鹿児島県,鹿児島県大崎町大字神領2419,9:00～18:00,,31.43772,131.03078,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%8F%E3%81%AB%E3%81%AE%E6%9D%BE%E5%8E%9F%E3%81%8A%E3%81%8A%E3%81%95%E3%81%8D,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19798,9:00～18:00,0,0.95,4月の営業時間情報
すえよし,鹿児島県,鹿児島県曽於市末吉町深川11051番地1,9:00～18:00,,31.68828,130.97025,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%99%E3%81%88%E3%82%88%E3%81%97,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19808,9:00～18:00,0,0.9,通常の営業時間。
たからべ,鹿児島県,鹿児島県曽於市財部町南俣17番地1,9:00～18:00,,31.72869,130.99878,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%9F%E3%81%8B%E3%82%89%E3%81%B9,540,1080,9:30 - 19:00（4月 - 10月） / 9:30 - 18:00（11月 - 3月）,,1,https://www.michi-no-eki.jp/stations/views/19805,9:00～18:00,0,0.9,4月の営業時間は9:00～18:00。
